NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2017|900|FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA|FATEC|630|ASSOCIACAO RONDONIENSE DE ENSINO SUPERIOR|5|3|1|11|1100205|1|17|2|2|0|0|5|2|3|3|0|0|0|0|0|0|1|1|1|1|1|1|1|2500|4200|1|2406991.7|0|0|954460.22|691143.63|582625.75|495000|0|0|0
2017|905|FACULDADE ESCOLA PAULISTA DE DIREITO|FACEPD|635|INSTITUICAO ESCOLA PAULISTA DE ENSINO SUPERIOR - IEPES LTDA. - ME|5|3|3|35|3550308|1|51|0|2|4|0|13|8|11|5|5|2|0|0|0|1|0|1|1|0|0|0|1|198|7284|2|27884201.61|0|0|449317.64|1853232.43|1855008.8|18901987|27900|0|865422
2017|2075|INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS|IESA|637|ASSOCIACAO DE ENSINO SUPERIOR DE ALAGOAS-AESA|5|3|2|27|2704302|1|2|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|1|0|1|360|10254|1|1353212.11|0|1634314.34|624246.04|421980.4|286569.34|1652250.56|113405.95|0|0
2017|908|FACULDADE ALAGOANA DE ADMINISTRAÇÃO|FAA|637|ASSOCIACAO DE ENSINO SUPERIOR DE ALAGOAS-AESA|5|3|2|27|2704302|1|2|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|1|1|0|1|360|10254|1|1353212.11|0|1634314.34|624246.04|421980.4|286569.34|1652250.56|113405.95|0|0
2017|909|Faculdade Fernanda Bicchieri||638|SOC DE ENSINO SUPERIOR PROF FERNANDA BICCHIERI SOARES|5|3|3|33|3300456|0|47|5|7|0|0|9|6|9|4|4|2|0|0|1|0|0|0|0|0|0|0|0|0|0|2|4000452318.9|0|0|1878339.52|1207824.04|181135.84|261461.14|93434.14|0|498580.4
2017|910|FACULDADE SANTA LÚCIA|FCACSL|639|ASSOCIACAO EDUCACIONAL E ASSISTENCIAL SANTA LUCIA|5|3|3|35|3530805|0|32|4|4|4|1|3|2|7|4|0|0|1|2|0|0|1|1|1|1|1|1|0|68|50000|1|9408313.34|0|0|2144232.3|462907.37|814808.28|1115008.22|0|0|0
2017|913|FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR|FIPAR|642|CENTRO EDUCACIONAL VISCONDE DE TAUNAY|5|3|5|50|5006309|0|21|3|0|0|1|3|2|0|2|7|2|1|0|0|0|1|1|0|1|1|0|0|28|6|1|1234430.1|0|125714.12|690252.14|361825.44|123546.23|36295.32|96363.03|21450|30412.06
2017|916|FACULDADE ESTÁCIO DE TERESINA|ESTÁCIO TERESINA|645|CENTRO DE ENSINO UNIFICADO DE TERESINA|4|3|2|22|2211001|1|73|0|0|0|0|25|29|10|5|2|2|0|0|0|0|0|1|1|1|1|0|1|30000|5791|1|78059147.83|0|1165422.45|16304725.76|4222830.26|5833551.06|6420558.03|0|0|10660421.04
2017|918|CENTRO UNIVERSITÁRIO UNIVEL||647|UNIAO EDUCACIONAL DE CASCAVEL - UNIVEL LTDA|4|2|4|41|4104808|0|201|0|0|27|16|46|27|32|16|13|9|6|8|1|0|0|1|0|0|1|0|1|42|8604|1|36058107.13|0|5339691.27|6908302.34|9586823.37|4111375.43|12301736.9|7981560.87|79461.96|428537.53
2017|923|FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE SÃO ROQUE|FACCSR|650|ASSOCIACAO DE ENSINO SUPERIOR DE SAO ROQUE|5|3|3|35|3550605|0|21|0|0|0|0|5|5|6|1|3|1|0|0|0|0|1|1|1|0|1|1|1|5124|215732|1|8966010.21|0|230713.9|3114754.83|836249.44|1717082.51|67003.56|92756.14|129018.31|751537.8
2017|1422|CENTRO UNIVERSITÁRIO DO NORTE|UNINORTE|656|SOCIEDADE DE DESENVOLVIMENTO CULTURAL DO AMAZONAS S.A. - SODECAM|4|2|1|13|1302603|1|539|10|11|2|6|98|79|114|64|100|44|8|3|0|0|0|1|0|1|1|1|1|156|7034|2|185006277.82|0|0|38899531|24316713|25396942|56942571|8815822|0|16625199
2017|1142|FACULDADE DE DIREITO DE VITÓRIA|FDV|658|SOCIEDADE DE ENSINO SUPERIOR DE VITORIA LTDA|4|3|3|32|3205309|1|58|0|0|3|0|16|8|16|7|4|1|2|1|0|0|1|1|0|0|1|1|1|1|1957|1|24917617.89|0|1281030.83|7062217.42|1403217.67|4190763.12|5042682.34|615327.3|155732.53|1172383.71
2017|1125|FACULDADES INTEGRADAS ESPÍRITA|FIES|662|INSTITUTO DE CULTURA ESPIRITA DO PARANA|5|3|4|41|4106902|1|8|0|0|0|0|1|0|3|0|2|2|0|0|0|0|0|1|0|1|0|0|0|10|50|1|1620000|0|0|750555|336000|185000|195000|90000|5000|35000
2017|939|FACULDADE CATÓLICA DE ANÁPOLIS|CATÓLICA DE ANÁPOLIS|664|FUNDACAO SAO MIGUEL ARCANJO|5|3|5|52|5201108|0|11|0|0|0|0|2|1|4|2|2|0|0|0|0|0|0|1|0|1|1|0|1|35|5206|2|3936034.61|0.03|13106231.66|1792341.59|2377990.3|3584165.15|1190582.55|1|3150|153826.82
2017|952|UNIVERSIDADE SANTA CECÍLIA|UNISANTA|676|INSTITUTO SUPERIOR DE EDUCACAO SANTA CECILIA|5|1|3|35|3548500|0|595|10|8|68|70|62|98|137|104|12|14|5|5|1|1|0|0|0|0|1|1|1|38|6611|2|126999552.45|0|4294472.73|43705640.97|12821502.5|9039276.25|24412553.57|8322500|0|1037306.71
2017|953|UNIVERSIDADE METROPOLITANA DE SANTOS|UNIMES|677|CENTRO DE ESTUDOS UNIFICADOS BANDEIRANTE|5|1|3|35|3548500|0|1063|15|13|30|25|151|110|251|240|0|0|27|20|95|86|1|1|1|1|1|0|0|21720|14371|1|111536737.26|0|645338.91|37697486.33|25133574.91|15379567.14|0|1052712.55|0|31156785.37
2017|1162|FACULDADE DE ALTA FLORESTA|FAF|683|UNIFLOR-UNIAO DAS FACULDADES DE ALTA FLORESTA|5|3|5|51|5100250|0|14|0|0|0|0|4|2|3|1|3|0|1|0|0|0|1|0|1|1|1|0|0|530|6000|1|609809.2|0|0|376688.87|779948.02|409801.24|1591367.92|91094.92|20513.62|254854.29
2017|1867|FACULDADE DE CIÊNCIAS GERENCIAIS DE SANTOS DUMONT|FACIG|686|FUNDACAO EDUCACIONAL SAO JOSE|5|3|3|31|3160702|0|24|0|0|4|2|4|1|6|2|1|2|0|1|1|0|0|0|0|0|1|0|1|0|0|1|2679042.26|0|28157.58|1332152.12|796342.58|711965.48|202467.05|0|0|112461.06
2017|5243|FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTOS DUMONT|FCJSD|686|FUNDACAO EDUCACIONAL SAO JOSE|5|3|3|31|3160702|0|24|0|0|4|2|4|1|6|2|1|2|0|1|1|0|0|0|0|1|1|0|0|0|0|1|2679042.26|0|26157.58|1332152.12|796342.58|711965.48|202467.05|0|0|112461.06
2017|1868|INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTOS DUMONT|ISESD|686|FUNDACAO EDUCACIONAL SAO JOSE|5|3|3|31|3160702|0|24|0|0|4|2|4|1|6|2|1|2|0|1|1|0|0|0|0|0|1|0|1|0|0|1|2679042.26|0|28157.58|1332152.12|796342.58|711965.48|202467.05|0|0|112461.06
2017|3688|FACULDADES INTEGRADAS DO VALE DO IVAÍ||688|INSTITUICAO CULTURAL E EDUCACIONAL DE IVAIPORA|5|3|4|41|4111506|0|27|0|0|0|0|4|0|2|2|10|4|3|2|0|0|1|1|1|1|1|1|1|1185|1897|2|5007087.18|0|165091.57|1754329.37|965791.2|1335035.18|220069.76|155143.74|0|741809.5
2017|989|ESCOLA SUPERIOR EM MEIO AMBIENTE|ESMA|693|FUNDACAO EDUCACIONAL VALE DO SAO FRANCISCO|5|3|3|31|3130309|0|16|0|0|1|0|0|1|3|0|0|3|4|1|0|3|1|0|0|1|1|1|1|99|126|2|546710.9|1025|1493025.04|313404.9|269808|695571.67|17850|25500|3000|366110.3
2017|991|FACULDADE SENAI-CETIQT|SENAI-CETIQT|695|SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI|5|3|3|33|3304557|1|170|0|0|1|0|10|16|35|11|31|19|16|19|6|6|0|1|0|1|1|1|1|2|0|2|9468376|0|24663670|7145604|4464768|12451963|70453|1841234|20529|8137495
2017|1444|FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA|FIEL|699|ASSOCIACAO LIMEIRENSE DE EDUCACAO E CULTURA|5|3|3|35|3526902|0|53|2|1|5|0|15|5|11|3|2|3|3|2|1|0|1|1|1|1|1|1|0|275|2500|1|31422264.38|0|0|6158638.86|389633.62|3954080.87|2690029.66|0|0|4892140.92
2017|997|Centro Universitário de Bauru||700|INSTITUICAO TOLEDO DE ENSINO|5|2|3|35|3506003|0|79|0|0|0|11|17|3|18|3|4|4|6|7|3|3|1|1|1|1|1|1|0|32|700|2|30232164.19|0|248875.96|7807356.3|6387836.97|5717136.49|1927732.82|616949.47|144113.91|0
2017|2328|FACULDADE ITEANA DE BOTUCATU|FITB|700|INSTITUICAO TOLEDO DE ENSINO|5|3|3|35|3507506|0|18|0|0|0|0|3|2|3|0|2|1|1|3|0|3|1|1|1|1|1|1|1|32|700|2|5850844.74|0|900|979008.29|801006.78|658903.77|616243.71|38822.71|22482.82|0
2017|1012|FACULDADE DO SERTÃO DO PAJEÚ|FASP|709|AUTARQUIA EDUCACIONAL DE AFOGADOS DA INGAZEIRA-AEDAI|7|3|2|26|2600104|0|13|0|0|0|0|4|1|6|1|1|0|0|0|0|0|0|1|0|1|1|1|0|0|0|1|1587302.03|162500|5706.14|635401.97|401500.65|228648.73|364997.92|240674.48|0|0
2017|1014|INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC|BOM JESUS/IELUSC|711|ASSOCIACAO EDUCACIONAL LUTERANA BOM JESUS/IELUSC|5|3|4|42|4209102|0|53|0|0|1|0|21|12|7|4|5|3|0|0|0|0|0|0|0|1|1|0|1|0|0|2|42716612.29|0|4765190.55|9304921.2|8198047.57|5751902.51|7522564.51|15633809.53|0|542369.55
2017|1701|FACULDADE MACHADO DE ASSIS|FAMA|712|ASSOCIACAO EDUCACIONAL MACHADO DE ASSIS|5|3|3|33|3304557|1|18|0|0|2|0|7|2|3|1|2|1|0|0|0|0|0|0|0|0|1|1|1|100|0|1|3413258.56|0|3628.35|1349661.22|313369.16|564010.18|700578.85|0|0|23491.43
2017|1554|FACULDADES INTEGRADAS DO VALE DO RIBEIRA|FIVR|715|UNISEPE UNIAO DAS INSTITUICOES DE SERVICO, ENSINO E PESQUISA LTDA|4|3|3|35|3542602|0|48|0|2|0|3|6|10|4|18|2|2|0|1|0|0|0|0|0|1|1|0|1|0|0|2|20097297.67|0|555724.82|2381771.29|2097968.44|4060869.29|3920997.71|1507098.28|0|630191.97
2017|828|FACULDADE DE SÃO LOURENÇO|FASAMA|715|UNISEPE UNIAO DAS INSTITUICOES DE SERVICO, ENSINO E PESQUISA LTDA|4|3|3|31|3163706|0|18|0|0|0|0|5|1|4|2|5|1|0|0|0|0|0|1|0|1|1|0|1|4|0|2|12588803.85|0|312457.58|1973281.53|720184.52|1957070.14|1062883.18|192405.36|0|815373.81
2017|3823|INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE|FAPA|715|UNISEPE UNIAO DAS INSTITUICOES DE SERVICO, ENSINO E PESQUISA LTDA|4|3|3|31|3152501|0|5|0|0|1|1|1|1|1|0|0|0|0|0|0|0|1|1|1|1|1|1|1|130|3|2|1373618.73|0|97097.61|232860.3|115846.77|246762.43|436968.01|0|0|83429.62
2017|5369|FACULDADES INTEGRADAS ASMEC|ASMEC|715|UNISEPE UNIAO DAS INSTITUICOES DE SERVICO, ENSINO E PESQUISA LTDA|4|3|3|31|3146008|0|28|3|0|2|5|2|3|7|3|2|1|0|0|0|0|1|1|0|1|1|1|1|868|0|2|4413373.13|0|181980.9|1092083.51|492430.26|1109496.91|997995.78|236299.93|0|166059.5
2017|1225|CENTRO UNIVERSITÁRIO AMPARENSE|UNIFIA|715|UNISEPE UNIAO DAS INSTITUICOES DE SERVICO, ENSINO E PESQUISA LTDA|4|2|3|35|3501905|0|34|0|1|3|2|5|4|6|5|4|3|0|0|0|1|0|0|0|1|1|1|1|0|0|2|10684016|0|278838.72|1549019.38|1073407.76|2678887.25|2368964.53|603832.71|0|700777.92
2017|4185|FACULDADE PERUIBE|FPBE|715|UNISEPE UNIAO DAS INSTITUICOES DE SERVICO, ENSINO E PESQUISA LTDA|4|3|3|35|3537602|0|7|0|0|0|0|0|0|5|2|0|0|0|0|0|0|0|0|0|1|1|0|0|183|0|2|5903360.26|0|138190.77|875688.41|503702.56|1488554.79|1669544.79|115797.01|0|189268.2
2017|1019|FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU|FACTU|716|ASSOCIACAO DE ENSINO E PESQUISA DE UNAI AEPU|5|3|3|31|3170404|0|41|2|2|0|0|8|3|6|4|4|1|8|3|0|0|0|0|0|1|0|1|0|0|0|1|8980608.79|0|111331.96|1842326.26|879240.86|1798386.68|0|150331.75|9323.05|1496164.53
2017|1170|FACULDADE METROPOLITANA DE CAMAÇARI|FAMEC|717|ASSOCIACAO EDUCATIVA E CULTURAL DE CAMACARI|5|3|2|29|2905701|0|85|2|3|7|10|26|17|11|6|2|0|0|0|1|0|1|1|1|1|1|1|1|118|4500|1|8778267.43|0|0|3539205.14|1165669.81|2482064.84|0|0|0|1116455.8
2017|17116|Faculdade de Ciências de Goiana|FCG|718|ASSOCIACAO DE ENSINO SUPERIOR SANTA TEREZINHA|5|3|2|26|2606200|0|3|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|1|1|1|1|1|0|8|18|2|100000|0|72000|72000|32400|22000|12000|18400|0|11000
2017|1143|Faculdade de Ciências de Timbaúba|FACET|718|ASSOCIACAO DE ENSINO SUPERIOR SANTA TEREZINHA|5|3|2|26|2615300|0|58|3|12|0|1|12|11|6|2|8|1|1|1|0|0|1|0|0|1|1|1|1|150|20|1|4157939.12|0|8926.36|1182957.97|759426.63|811909.02|214494.98|235041.56|1200|726611.18
2017|1021|FACULDADE DE CIÊNCIAS DE TIMBAÚBA|FACET|718|ASSOCIACAO DE ENSINO SUPERIOR SANTA TEREZINHA|5|3|2|26|2615300|0|58|3|12|0|1|12|11|6|2|8|1|1|1|0|0|1|0|0|1|1|1|1|150|20|1|4157939.12|0|8926.36|1182957.97|759426.63|811909.02|214494.98|235041.56|1200|726611.18
2017|1028|UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL|UEMS|729|SECRETARIA DE ESTADO DE EDUCACAO DE MATO GROSSO DO SUL|2|1|5|50|5003702|0|352|0|0|1|2|8|23|23|24|120|61|54|24|9|3|0|0|0|0|1|0|0|0|0|2|187039055.02|2002450.47|59711.26|104200015.09|24777317.1|24149441.33|32090462.87|1133086.48|2750893.88|0
2017|1049|INSTITUTO DE ENSINO SUPERIOR FUCAPI|CESF|732|FUCAPI FUND CENTRO DE ANALISE PESQ E INOV TECNOLOGICA|5|3|1|13|1302603|1|84|1|1|1|1|38|12|9|5|7|6|1|1|0|1|0|0|0|1|1|0|1|371|0|2|33514105.2|0|615201.28|6089287.88|1148449.73|4121452.55|15533179.02|6375.9|0|1337944.38
2017|1051|FACULDADE DA SEUNE|SEUNE|734|SEUNE - SOC DE ENSINO UNIVERSITARIO DO NORDESTE LTDA|4|3|2|27|2704302|1|144|4|2|2|3|12|5|5|1|22|29|25|24|5|5|1|0|0|0|1|0|1|88|0|2|6528068.1|0|0|2998443.96|671896.88|1175315.3|641169.79|0|0|887369.22
2017|3754|FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS|FADMINAS|735|INSTITUICAO ADV DE EDUC E ASSIST SOCIAL ESTE BRASILEIRA|5|3|3|31|3138203|0|12|0|0|0|0|1|0|6|2|1|2|0|0|0|0|0|1|0|1|1|0|1|28|8028|2|4669993.99|0|0|1611825.12|477734.94|656857.41|563939.75|299533.84|3732.77|1950.03
2017|1123|INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR|IESUS|736|ASSOCIACAO EDUCACIONAL UNYAHNA S/C|4|3|2|29|2927408|1|40|1|0|2|5|8|8|4|8|3|1|0|0|0|0|1|1|0|1|1|1|1|11|78|2|2322688|0|0|1193751|283545|301449|323943|115000|65000|38000
2017|1055|FACULDADE UNINASSAU SALVADOR||737|ABES - SOCIEDADE BAIANA DE ENSINO SUPERIOR LTDA|5|3|2|29|2927408|1|105|0|0|4|4|37|26|11|7|6|6|3|0|1|0|0|1|1|1|1|0|1|16977|3389|2|37676695.46|0|451386.11|8992391.92|2002341.72|7106237.35|2094721.55|513503.9|0|13193012.42
2017|1060|CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB|IESB|740|CESB - CENTRO DE EDUCACAO SUPERIOR DE BRASILIA LTDA|4|2|5|53|5300108|1|339|1|9|1|11|70|86|65|61|17|10|4|2|0|2|0|1|0|0|1|0|1|7100|4500|1|240690298|0|298426|35339308|16133192|29756391|34731587.7|40582198.11|0|500873
2017|1428|INSTITUTO DE ENSINO SUPERIOR PLANALTO|IESPLAN|741|CENTRO DE ESTUDOS SUPERIORES PLANALTO LTDA - ME|4|3|5|53|5300108|1|18|0|0|0|0|6|2|6|2|1|1|0|0|0|0|0|0|0|1|1|0|1|0|0|1|3434095.39|0|46802.2|1767411.07|764743.16|603038.56|113490.39|58217.95|10000|112997.34
2017|1067|FACULDADE DE JUSSARA|FAJ|744|CENTRO DE CIENCIAS DE JUSSARA LTDA - EPP|4|3|5|52|5212204|0|26|2|1|0|2|3|2|8|0|1|4|0|3|0|0|0|0|0|0|1|0|1|0|0|1|3555320.4|0|4527.9|859701.23|681214.95|522625.91|0|17190|0|849519.02
2017|1068|FACULDADE ALDETE MARIA ALVES|FAMA|745|INSTITUICAO ITURAMENSE DE ENSINO SUPERIOR|5|3|3|31|3134400|0|28|0|0|0|0|3|4|10|0|8|3|0|0|0|0|1|1|1|1|1|1|1|8587|412|1|3863833.1|0|7746366.82|2087195.8|732420.02|817141.32|634011.98|86520.75|78410.1|2697251.31
2017|1071|INSTITUTO DE ENSINO SUPERIOR DA FUNLEC|IESF|747|FUNDACAO LOWTONS DE EDUCACAO E CULTURA - FUNLEC|5|3|5|50|5002704|1|14|2|0|1|1|2|0|2|1|1|1|2|0|0|1|0|0|0|1|1|1|0|0|0|2|2927099.44|0|35973.16|1220910.36|414178.67|493633.38|163422.79|3707.84|3095.24|97058.89
2017|1072|FACULDADE AFIRMATIVO|FAFI|748|INSTITUTO DE EDUCACAO BOM JESUS DE CUIABA - EPP|4|3|5|51|5103403|1|15|0|0|0|0|4|2|5|1|2|0|1|0|0|0|0|0|0|0|0|1|0|2|2|1|110000|0|50000|22700|26875|30000|18000|15000|20000|30000
2017|3805|FACULDADE DE TECNOLOGIA DA PARAÍBA|FATECPB|750|SOCIEDADE DE ENSINO SUPERIOR DA PARAIBA SOCIEDADE SIMPLES LTDA|4|3|2|25|2503209|0|40|3|2|2|0|10|11|3|7|1|0|1|0|0|0|0|1|0|1|1|1|1|22651|12|1|14105450|0|711447|5278475|1431243|1675912|2807195|2280050|0|150212
2017|1075|INSTITUTO DE EDUCAÇÃO SUPERIOR DA PARAÍBA|IESP|750|SOCIEDADE DE ENSINO SUPERIOR DA PARAIBA SOCIEDADE SIMPLES LTDA|4|3|2|25|2503209|0|138|1|10|4|10|25|43|21|12|4|4|3|0|0|1|0|1|0|1|1|1|1|22651|12|1|14105450|0|711447|5278475|1431243|1675912|2807195|2280050|0|150212
2017|1076|FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE CAJAZEIRAS|FAFIC|751|FUNDACAO DE ENSINO SUPERIOR DE CAJAZEIRAS|5|3|2|25|2503704|0|44|4|2|5|1|3|2|16|6|4|0|1|0|0|0|0|0|0|1|1|1|0|34|0|2|7324475.38|0|5709.38|2871140.17|1003163.81|1442984.67|285694.12|14000|86317.97|185620
2017|1079|FACULDADE MARINGÁ|CESPAR|754|CENTRO DE ENSINO SUPERIOR DO PARANA - CESPAR|5|3|4|41|4115200|0|35|0|0|0|0|3|1|8|8|9|6|0|0|0|0|1|1|1|1|1|1|1|3|0|1|6753776.35|0|0|2108990.33|1497365.05|939285.2|1994517.8|236556.6|0|546071.81
2017|1085|FACULDADE METODISTA DE SANTA MARIA|FAMES|755|INSTITUTO METODISTA CENTENARIO|5|3|4|43|4316907|0|27|1|1|1|0|5|8|9|0|0|0|1|0|0|1|0|1|0|0|1|1|1|34|6322|1|8120411.49|0|743193.84|2975933.87|1598714.82|1851722.96|338766.04|0|0|2329603.74
2017|1086|FACULDADE DE EDUCAÇÃO DE COLORADO DO OESTE|FAEC|756|CENTRO DE ENSINO SUPERIOR DE COLORADO D''OESTE CESUC|5|3|1|11|1100064|0|3|0|0|0|0|0|1|1|0|1|0|0|0|0|0|1|0|0|1|1|0|1|0|0|1|407683.31|0|0|228527.22|128653.89|253459.21|150438.5|0|0|0
2017|19172|Faculdades Integradas Aparício Carvalho Vilhena|FIMCAVILHENA|757|SOCIEDADE DE PESQUISA EDUCACAO E CULTURA, DR. APARICIO CARVALHO DE MORAES LTDA|4|3|1|11|1100304|0|8|0|0|2|1|0|2|1|0|2|0|0|0|0|0|1|1|0|1|1|0|1|160|0|1|1387800|0|0|216846.23|50832.58|127369.47|623432.58|332423.22|0|0
2017|1087|FACULDADES INTEGRADAS APARÍCIO CARVALHO|FIMCA|757|SOCIEDADE DE PESQUISA EDUCACAO E CULTURA, DR. APARICIO CARVALHO DE MORAES LTDA|5|3|1|11|1100205|1|261|9|17|8|7|79|83|21|20|10|2|2|3|0|0|1|1|0|1|1|0|0|754|0|1|71441161.46|0|1056149|19322423.24|6112356.21|8939463.68|5935429.31|2958321.13|632436.28|10236432.62
2017|1090|FACULDADE SÃO LUÍS DE FRANÇA|FSLF|759|SOCIEDADE EDUCACIONAL E CULTURAL SERGIPE DEL REY LTDA|4|3|2|28|2800308|1|25|2|2|2|2|3|1|1|3|8|1|0|0|0|0|1|1|1|1|1|1|1|7942|8827|2|2408363.02|0|38992.06|812773.62|673021.72|1355547.01|2274350.95|1149205.72|0|0
2017|1092|FACULDADES INTEGRADAS DE BAURU|FIB|760|ASSOCIACAO RANIERI DE EDUCACAO E CULTURA LTDA|4|3|3|35|3506003|0|58|1|0|0|1|15|20|15|5|0|0|0|0|1|0|0|1|1|0|1|1|0|120|4200|1|22128128.93|0|885705.71|7858126.09|1198323.95|3732682.96|3409012.9|980000|0|0
2017|1174|FACULDADE DE SABARÁ|SOECS|762|SOCIEDADE EDUCACIONAL E CULTURAL DE SABARA|5|3|3|31|3156700|0|29|1|1|2|6|1|0|6|5|6|1|0|0|0|0|0|1|1|1|1|1|1|33|96|1|5402715.1|0.01|461431.96|1177553.76|635476.61|936969.59|971955.75|2051186.6|91004.75|0.01
2017|1385|FACULDADES INTEGRADAS IPEP|FIPEP|766|INSTITUTO PAULISTA DE ENSINO E PESQUISA-IPEP|5|3|3|35|3550308|1|61|2|0|3|0|13|3|11|15|3|6|1|3|0|1|1|0|0|1|1|1|1|0|6295|1|1705671.66|0|0|382730|162162.9|249871|96235.4|0|108176.6|562625.1
2017|3692|FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS|FATEC CAMPINAS|766|INSTITUTO PAULISTA DE ENSINO E PESQUISA-IPEP|5|3|3|35|3509502|0|29|1|1|2|1|5|2|5|6|2|2|1|1|0|0|1|0|0|1|1|1|1|0|6295|2|511701.5|0|0|114819|48648.87|103831.92|0|0|19721.4|0
2017|15508|Centro de Ensino Unificado do Piauí|CEUPI|770|INSTITUTO EURO AMERICANO DE EDUCACAO CIENCIA TECNOLOGIA|5|3|2|22|2211001|1|24|0|0|1|0|6|7|4|5|0|0|0|1|0|0|0|1|0|0|1|0|0|12176|7329|2|5098429|0|0|2173632|543408|1404530|2429088|874558|137304|26460
2017|4450|FACULDADE METROPOLITANA DA AMAZÔNIA|FAMAZ|770|INSTITUTO EURO AMERICANO DE EDUCACAO CIENCIA TECNOLOGIA|5|3|1|15|1501402|1|229|0|0|10|12|61|55|28|17|31|11|3|1|0|0|0|1|0|0|1|0|1|12176|7329|2|76789562|0|7951370|20519808|5129952|14442713|16928340|4496917|247764|5669504
2017|1113|CENTRO UNIVERSITÁRIO EURO-AMERICANO|UNIEURO|770|INSTITUTO EURO AMERICANO DE EDUCACAO CIENCIA TECNOLOGIA|5|2|5|53|5300108|1|289|0|0|13|13|86|97|42|19|14|3|1|1|0|0|0|1|0|0|1|0|1|12176|7329|2|85221397|0|31947544.88|18831021.6|5946638.4|15629154|34974384|5872647|146952|29099252.88
2017|1115|FACULDADE SANTA TEREZINHA|CEST|772|ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE S LUIZ|5|3|2|21|2111300|1|131|0|9|3|5|35|38|23|4|10|3|1|0|0|0|1|1|1|1|1|1|1|39120|0|2|23805505.76|0|6379500.8|6685194.57|3201211.01|7000483.24|2509749.11|725744.16|0|4058677.11
2017|738|CENTRO UNIVERSITÁRIO TERESA D'ÁVILA|FATEA|778|INSTITUTO SANTA TERESA|5|2|3|35|3527207|0|238|1|1|1|2|26|20|36|22|24|13|25|32|12|23|0|0|0|1|1|1|1|0|0|1|23228966.64|800|3314394.68|7039391.12|2982369.27|1171092.44|0|0|55437.58|15295870.91
2017|545|FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS DE ITABIRA|FACCI|779|FUNDACAO COMUNITARIA DE ENSINO SUPERIOR DE ITABIRA|5|3|3|31|3131703|0|122|2|2|11|6|26|18|15|13|16|3|6|2|0|2|0|1|1|1|1|1|1|3|5000|2|16230523.94|0|942505.63|2894392.52|2219363.41|2461234|5854470.6|0|0|1248253.67
